feature,score0,score1,score2,score3,score4,score_mean
3020,0.228416664096614,0.12395160189266093,0.10541145518715064,0.18054759419935595,0.17389502961351708,0.16244446899785975
118,0.1478860846689746,0.14760011415686095,0.1416792642447817,0.15943183826789042,0.19068004913418687,0.15745547009453892
2821,0.20146482365043084,0.1703491870588457,0.16955894171248975,0.11378019711601303,0.12915109594873322,0.15686084909730252
1193,0.15532210004165903,0.19286214300430812,0.15999052369757688,0.11815849809220547,0.1575909808010315,0.1567848491273562
1481,0.1772482150173644,0.10061125194757994,0.14356308630787212,0.19461026349156224,0.1658788360581382,0.1563823305645034
1014,0.13781621663499258,0.1405244637279293,0.16428938340959134,0.15063077695431043,0.179806354387643,0.15461343902289332
18,0.1281128671921675,0.14060080335071415,0.20909626164398293,0.15383485837665045,0.12798207715481932,0.15192537354366686
1797,0.14466010492899545,0.10183115069820341,0.14290826070136947,0.27179741632537874,0.09786923263686184,0.1518132330581618
1083,0.15154837574078717,0.16326107769123874,0.19022062051184085,0.1320867632998409,0.1160601463754233,0.1506353967238262
1753,0.10533613737381121,0.08976697555720596,0.14115063012309972,0.14515656684657402,0.2682769325187478,0.14993744848388774
1759,0.1654725267024092,0.14076190025565966,0.11804830294365208,0.11658018130602611,0.2083029118203471,0.14983316460561885
2267,0.11701962003747189,0.14677049791155336,0.0860019015685476,0.1329051657472631,0.21660139832699804,0.13985971671836678
226,0.15218808083105542,0.1375167080668043,0.13086966530281496,0.11518005097794218,0.13974411878823909,0.1350997247933712
1059,0.17075086123051184,0.13713793871934699,0.0778316276052048,0.14430557658979945,0.13232502841657526,0.13247020651228766
1243,0.10763860551866203,0.12945319475096645,0.11200210953822881,0.13525018937524752,0.17657893747710576,0.13218460733204213
688,0.11503874687790128,0.12723676355346444,0.15151188393209597,0.11475621140406919,0.10283990025140477,0.12227670120378713
29,0.11560645557694384,0.11809610038938989,0.1141590709319006,0.14333881928841655,0.1109650075826008,0.12043309075385031
2783,0.16565873885670152,0.08045103231967915,0.17186223038530327,0.08223151351329308,0.09979983356911833,0.12000066972881906
207,0.12067196967663112,0.12961038330645142,0.15581710841536503,0.0991442675637436,0.09273443811834356,0.11959563341610695
1996,0.07541622141059745,0.1899286029763746,0.07349469972746937,0.06761894900195196,0.17889812057065468,0.11707131873740961
2408,0.06355659979046478,0.10910932724701297,0.11413561942201464,0.1519459845827463,0.1384707693845284,0.11544366008535342
590,0.11018130187060975,0.11384958047076515,0.13585736627813133,0.11834663444985942,0.08432645088353885,0.1125122667905809
1005,0.0975158796782386,0.11814738209966094,0.11291373550124516,0.11529361167943955,0.11509602755949115,0.11179332730361506
1536,0.11793715155007814,0.12272292885637925,0.1261508561407843,0.060057061914052655,0.09892455437342948,0.10515851056694477
191,0.1185231340209326,0.08194470230809116,0.113243836507202,0.10662674917862333,0.09437220734670629,0.10294212587231107
112,0.10414163816330653,0.10279301040132006,0.12954735383198807,0.06771877540343496,0.08647822033218584,0.09813579962644708
36,0.08630041160301172,0.1158537872586114,0.11523326363661401,0.07368217987370423,0.09798267472136384,0.09781046341866104
2560,0.06400229604758711,0.09044134867562599,0.11638310358941635,0.10574165880264673,0.10942266016434218,0.09719821345592368
1726,0.1892374313931964,0.04338950940699192,0.09387183173343001,0.06785880403224942,0.0885113371346544,0.09657378274010442
2160,0.11021583889003798,0.09208913139413943,0.07978493913648463,0.07638155840746504,0.12126275937563886,0.09594684544075319
2483,0.13240714240280982,0.05183601206604197,0.10721098280994748,0.04489096732337277,0.13637054051694522,0.09454312902382345
9,0.12332190743625167,0.08997256194222628,0.06521691371945935,0.10217584114200412,0.07599964233450729,0.09133737331488975
1136,0.06799851921117389,0.09648788298249435,0.08392310792731474,0.101952567934808,0.10430157112041406,0.090932729835241
2976,0.11864182802304665,0.06891834974691138,0.09706534679339625,0.12363811074049842,0.03364496306151766,0.08838171967307407
106,0.09479557809982377,0.10855712588732347,0.08189767584646791,0.07982124238018339,0.07338180658656406,0.08769068576007252
1096,0.08441432323536342,0.08647966101126423,0.08303792691641605,0.0784761347200945,0.09774102563561562,0.08602981430375076
2163,0.08780518068332263,0.07007723153480015,0.07015230803250305,0.090858379256668,0.10589466987923864,0.0849575538773065
1492,0.12007980601294344,0.0829359643746589,0.021013668313201603,0.08931849599780502,0.10199825776856826,0.08306923849343543
1798,0.0858816656908159,0.032474058981190726,0.10613123027640987,0.09058238248974392,0.09058683247932768,0.08113123398349761
826,0.07459733755849732,0.06821530070982008,0.08315128560079535,0.08500134575946827,0.08482870365428295,0.0791587946565728
746,0.06338033008915456,0.09568130530332075,0.07494721218227514,0.07880111317019657,0.08282364150920069,0.07912672045082954
200,0.08074369246788053,0.07168321820590627,0.09913456683072852,0.0925771240666099,0.05105803740643989,0.07903932779551301
424,0.06941657118487564,0.09121600559625452,0.07585957901917985,0.07149076301285393,0.08338544533616694,0.07827367282986618
792,0.053436168089645464,0.10627387058559645,0.08101232470398122,0.07758639037341604,0.06960040209873491,0.07758183117027481
2038,0.08357088402725188,0.08583331145230359,0.07272681663807222,0.0812834911039971,0.060560426784692825,0.07679498600126353
551,0.07325125255307464,0.07904354914181036,0.07984936379103873,0.07648259899404128,0.07292424084120828,0.07631020106423467
970,0.05074508403755261,0.0659917324912983,0.08160365027748101,0.08678897278465585,0.07888519233162301,0.07280292638452215
2107,0.05132143319574625,0.08552525204730062,0.08032076181153046,0.07373292103369199,0.07289862299611348,0.07275979821687657
507,0.05818800805443626,0.07513281859287338,0.07360654485948787,0.09688837712279193,0.05591370359681924,0.07194589044528174
1952,0.09221951113585734,0.047046776980282694,0.09882373335879967,0.05567449621315374,0.06064826267284491,0.07088255607218766
2274,0.05653839695717191,0.13402296510229253,0.05485458586596015,0.04074803671821942,0.06398614356256561,0.07003002564124192
921,0.056773549479982616,0.07106323830481776,0.07493707221591983,0.07449015565922679,0.07139369247856796,0.06973154162770298
3131,0.06237183198245735,0.05955560564485448,0.05168964762264035,0.04738287267683594,0.12159223961661281,0.06851843950868018
159,0.06628645099572873,0.06405042415707356,0.07635977156882663,0.055965094944860475,0.07454373095410557,0.06744109452411899
3062,0.09166802565316991,0.05681289063762146,0.036410330880860105,0.10072165178210211,0.045964343891438886,0.0663154485690385
1384,0.057671738600316394,0.08738580705256338,0.05855783755510919,0.05241698625018973,0.07134256558462046,0.06547498700855983
830,0.06235557132026453,0.06793662557621698,0.06677808658160735,0.06597268457042023,0.0640243586452308,0.06541346533874798
1098,0.07002187452663608,0.05963356696107265,0.076927003607441,0.06777975567248835,0.048184923421659816,0.06450942483785957
2255,0.07180600907466914,0.054843697557791296,0.05687649450601979,0.06632030475794647,0.07195163156680577,0.0643596274926465
849,0.05649089817147839,0.06419960730885065,0.0643148693346886,0.06400738882769562,0.06983301741901057,0.06376915621234476
301,0.07169183017321494,0.061250423810421756,0.06697298153473148,0.06125424737960758,0.05577655894986742,0.06338920836956863
14,0.06313360423251785,0.06834539205927825,0.04753246137760154,0.06780805391035924,0.06575742265362662,0.06251538684667671
514,0.06354217545319653,0.062526356024133,0.047232556912155554,0.0709623278614553,0.06788922207371396,0.06243052766493087
1215,0.0597047259725615,0.06341772431422099,0.04780829130198803,0.07430924141341008,0.06547435944579186,0.062142868489594494
209,0.05725263419498768,0.055503576777772116,0.05251472264883651,0.06968549496852826,0.07493076168014583,0.061977438054054076
144,0.05205104520985557,0.06187148998148602,0.06195338756198926,0.07699322257503827,0.05574572178687592,0.06172297342304901
1139,0.05821729802692366,0.05446072447636057,0.0755486030472151,0.03411591942807233,0.08050508399713634,0.0605695257951416
3053,0.04595288749406816,0.06975251363036099,0.049603380777845485,0.08590463644298221,0.04779346664576144,0.05980137699820366
2029,0.04827892401223135,0.0738151255359452,0.06789445350561153,0.07104467818555718,0.0349811675038879,0.059202869748646636
829,0.0519997664656302,0.06583101718279302,0.06392993487452694,0.05669025426369071,0.05434174330024387,0.05855854321737695
2516,0.026894253007764993,0.04289293837943245,0.07890377446458065,0.0975517157976115,0.044229155247608,0.05809436737939953
1231,0.055823268430865255,0.06914900219192634,0.05095634224959674,0.05759218380641408,0.056280776451011004,0.05796031462596268
1183,0.06220559872262234,0.07453348110228032,0.04931092900866753,0.04269605586025561,0.0600945657806472,0.0577681260948946
174,0.06291190507332844,0.0442914364074571,0.06461008915259285,0.0556398996358739,0.05602057514770083,0.05669478108339062
327,0.03279881811438634,0.056309068751458184,0.060442443123854,0.05720645144372392,0.05977830601441718,0.05330701748956792
2083,0.04248675793610072,0.039333950730523856,0.08617211054471838,0.057998912246408824,0.033673992375678634,0.051933144766686076
2555,0.054174790675083226,0.06094267824537986,0.023341667887492704,0.03497248326825141,0.06643914663005168,0.04797415334125178
1037,0.05202574537699216,0.04099183573612115,0.022439520080940748,0.05930170694313012,0.06490890832364234,0.0479335432921653
910,0.05295899203598093,0.060860909780591596,0.04031651380980188,0.03783113997048163,0.04555113184622485,0.04750373748861618
2239,0.0522855594589767,0.057344454851514834,0.03647315506109065,0.044719927244244555,0.03890771172664445,0.04594616166849424
279,0.04337339905810598,0.04459365186204979,0.04265885410321645,0.05192280028206579,0.04698617353270187,0.045906975767627985
486,0.03939872064106675,0.0427352092791845,0.061579004616586656,0.04534649692232373,0.04028052128431532,0.04586799054869539
312,0.04389290990122271,0.0454222719113433,0.04926863048348248,0.04903803868294978,0.04000351702151074,0.04552507360010181
296,0.04968264711388158,0.04614457891414604,0.024518189766223056,0.05615560867875375,0.04960332612984728,0.04522087012057034
600,0.042966589053529416,0.05545322901117627,0.04002493337522574,0.0354272396566367,0.050091904028393607,0.04479277902499234
495,0.048840535603547966,0.04065944226457199,0.05465085012570191,0.041932791241668384,0.02978340532917042,0.04317340491293213
1011,0.04578321293277598,0.04307137324428664,0.04232850129546585,0.04726690067438677,0.03508410048810319,0.04270681772700369
881,0.039680399166091854,0.04603836173928015,0.041999566722672736,0.041226661691212085,0.043919384936060436,0.04257287485106345
2638,0.02773917065430788,0.04375187387332285,0.038119636263378755,0.03396603462566374,0.0672652909054341,0.042168401264421465
1531,0.024695824430924503,0.04435705027213945,0.04369103753702143,0.04882774573407119,0.04918310905926397,0.04215095340668411
597,0.04017554023329425,0.05209319998716698,0.03452085032098882,0.039665094468232936,0.04167585878597359,0.04162610875913131
804,0.03794679171068865,0.03996670686369671,0.03617993866460203,0.045309144027203034,0.0473270302469228,0.04134592230262264
355,0.032519791396184536,0.05727027517224649,0.04069203597893652,0.03993520401573996,0.03570663644036629,0.041224788600694756
2122,0.045527861407728895,0.03335886156120711,0.04505635269460908,0.027622876123598965,0.04410622266729777,0.039134434890888366
934,0.03776591980935436,0.03482695449888743,0.03175323214863598,0.05356860949362846,0.03596385685072094,0.038775714560245436
978,0.04138894973770163,0.040957101916610325,0.038091504097808065,0.03769394559630641,0.03562749794280588,0.03875179985824646
1614,0.037218971327931095,0.029719137940702394,0.041848780584638146,0.04286517543733626,0.040661334863423125,0.038462680030806204
227,0.04568133477863153,0.046436619317167735,0.027214305702149156,0.036105525096591984,0.03548122943455257,0.03818380286581859
311,0.02446869905317337,0.031148893814718002,0.04400781187192351,0.04891857776061522,0.040482332899001765,0.037805263079886374
2207,0.03730245485499528,0.031407116178660203,0.024316814070249042,0.048337916865252656,0.04514921653090262,0.037302703700011965
160,0.02780533590151204,0.03663637071449523,0.036360210119268294,0.0566759887922278,0.027699993724088098,0.03703557985031829
1013,0.03301881917293483,0.030844518650112247,0.040294742166763105,0.04091829707004639,0.03936493515721567,0.036888262443414456
1978,0.04117843979025191,0.021132649861365514,0.03646612348496957,0.04748949267181919,0.03798236395467524,0.03684981395261629
778,0.04248253617075839,0.04303731513987177,0.033972967444616704,0.032394946632732555,0.029371063740404525,0.03625176582567679
345,0.026576459226278326,0.03278995358782009,0.0328009607101521,0.04936134647480846,0.03940799536447597,0.03618734307270699
80,0.034330267916294906,0.031759120616890665,0.042776403755026775,0.0348112021729339,0.036674954151039024,0.036070389722437056
3107,0.02724562962497352,0.032331708167049035,0.037074474097287265,0.036278269912438925,0.0468386049431634,0.035953737348982426
265,0.045595710372203,0.031724873021026716,0.03489330935518779,0.035223447503324644,0.029538225307676826,0.0353951131118838
976,0.03712000392248002,0.04159646745783524,0.034591170685816006,0.03281921290419799,0.030316319812842264,0.035288634956634306
758,0.036634676475188914,0.026926236994618137,0.0367374481584868,0.03994162164698492,0.035732759105487594,0.03519454847615327
1250,0.036566164548534445,0.03401254742244232,0.02908147403299993,0.04515972371591959,0.03012586167192783,0.03498915427836482
37,0.03217657407784521,0.03551865970275038,0.024078961712120095,0.03929143655876089,0.042581188239238496,0.03472936405814301
1325,0.028470342196622016,0.03794227195974321,0.03674322023066717,0.035039737149135865,0.03524328116624535,0.03468777054048272
2599,0.036574576704343754,0.026037632468867696,0.0356734954169708,0.04012233589746634,0.03381794443021604,0.03444519698357292
838,0.04777303959305667,0.030622249665957918,0.04170126446843173,0.018390502733144114,0.03339107656152603,0.034375626604423296
740,0.03499619774682879,0.03198429952213683,0.03127157039082622,0.03675789236026573,0.03586734409869167,0.03417546082374985
1060,0.04416828324435876,0.03590688612915907,0.025337812998910504,0.04679223443001652,0.017333895887300988,0.03390782253794917
3144,0.03501853956398062,0.03555400792144654,0.04000691368820627,0.028733926673607305,0.028012345869606752,0.03346514674336949
960,0.02617819931796141,0.031172879519070003,0.03280804094175898,0.03637113307096903,0.0407284288519505,0.033451736340341987
428,0.033318958982960785,0.03801672670595147,0.0258129895954199,0.03528234369305746,0.03392480226432848,0.03327116424834362
1519,0.0477939592018828,0.025764953294355755,0.0269797476466486,0.028368325991136825,0.036930602223941976,0.03316751767159319
1142,0.028837572454413034,0.04465038983239653,0.05122453594458381,0.026151000792901804,0.014726952024192122,0.03311809020969746
213,0.03678367313828774,0.02248519634924605,0.0379751560279358,0.03653035325704821,0.02979556294752045,0.03271398834400765
561,0.028793570850678775,0.03140186511212108,0.03985446813520511,0.04008342370612757,0.02337203541862138,0.032701072644550785
2349,0.0330765091745602,0.04477559854566869,0.02701365488422919,0.0234402045555513,0.035023126648698215,0.032665818761741516
2248,0.03104527168777942,0.03136225705623603,0.029223150240385017,0.032288528695704706,0.038335178830052434,0.03245087730203152
449,0.035984558895504136,0.03193245250124338,0.04566691503266797,0.029664572674593225,0.017647126352343702,0.03217912509127048
2166,0.04994674097266319,0.030166080995799496,0.03100312274991394,0.02180558660302545,0.026646771228515075,0.031913660509983434
562,0.0401363826618935,0.03445418027902715,0.026756011496039928,0.0295842448575466,0.028246523176330522,0.03183546849416754
626,0.028617538915173827,0.03012387649214512,0.034947810654211174,0.023759651978565197,0.041666641389571504,0.03182310388593337
90,0.01905407464154759,0.046941468144873155,0.04051619424279259,0.02678396130119493,0.025190867542389337,0.031697313174559524
3146,0.03373741041756852,0.027954102268732323,0.03464001907175484,0.03805784118698613,0.023271161242934116,0.031532106837595185
364,0.03728253201007044,0.029951292012136078,0.025393766357211602,0.03138512318835926,0.0325533017532043,0.03131320306419634
315,0.031034028952134175,0.02944113144449613,0.024187491912044376,0.030614624071110482,0.039872207469563575,0.031029896769869746
293,0.035494696742021645,0.016583023364043808,0.032348974912122366,0.03335632511681744,0.03608752232988978,0.030774108492979006
2736,0.030642392906863342,0.02249552724769192,0.023056133693378444,0.051418042423276036,0.02450038718314305,0.030422496690870555
1770,0.03197279590640889,0.022558241861460313,0.04014377992317738,0.018082599534034145,0.036118084737969854,0.029775100392610117
2412,0.02150432318032966,0.04194521504434703,0.03268024989844376,0.027547839473484638,0.024345652128955387,0.029604655945112097
1224,0.034900474053888235,0.03041347053674412,0.018445107809956823,0.02911347852925784,0.033809253816676745,0.029336356949304754
1044,0.033326733708557606,0.0365614567863384,0.022713387330136316,0.027960346328058324,0.025082605898626206,0.029128906010343368
979,0.021626967600961826,0.03745832782005043,0.021192003929973422,0.03541055669740019,0.02890794370448736,0.028919159950574647
335,0.02650137271891538,0.03185647620226867,0.021985277625131333,0.029431404962528523,0.033857494251992165,0.028726405152167213
1168,0.02585899960733367,0.029148107586425248,0.021145830899988134,0.02731225418983904,0.039713940961691306,0.02863582664905548
1585,0.02567437471104538,0.02313236303587207,0.033161293455687066,0.030326279976764164,0.030005214397467762,0.02845990511536729
224,0.027769730395645134,0.027629996548318415,0.030700241874032752,0.03688860847378649,0.019197472789236197,0.0284372100162038
143,0.035371223646253266,0.018296097188993724,0.03373848617346587,0.034424321490857994,0.019927577974602987,0.02835154129483477
793,0.02480261913585191,0.03942659214445153,0.03401480353109725,0.01862297877795278,0.023216437823043706,0.028016686282479435
1575,0.028598006707460214,0.025054825873667697,0.02936139394190497,0.029738680437024607,0.02718070709809342,0.027986722811630182
404,0.027774437187779253,0.02999543653606869,0.03284559857598176,0.01968432191270679,0.026895818533863535,0.027439122549280003
329,0.0335794641163869,0.023282324897440886,0.03258605194046034,0.017674486907009904,0.030049010486361383,0.02743426766953188
602,0.028261741731162207,0.03421530354774763,0.02511487165895077,0.027628954196438193,0.021806611318917087,0.027405496490643177
477,0.035845484618771524,0.022863526205940253,0.03117043451164811,0.028335494029716354,0.01825185375793431,0.02729335862480211
2543,0.023261075710704834,0.033357500458016484,0.020435110362174533,0.03466793744634513,0.02393759664651878,0.027131844124751954
2211,0.0289776659433044,0.01374412716100429,0.04590814425702023,0.03417859496249449,0.012164131068968203,0.026994532678558326
954,0.018372082002681023,0.02461809551249529,0.03159117461009401,0.025867239808901887,0.03411842427098404,0.026913403241031246
2120,0.026756034551875738,0.029983513649331855,0.026020753144381646,0.02539479003953867,0.026106389376314182,0.02685229615228842
920,0.03126206125725188,0.025955660945154464,0.026634833060067285,0.022060300690083832,0.02759732596903001,0.02670203638431749
587,0.030884033123012012,0.0229005695911814,0.030129263246809573,0.023829285855262197,0.02529432855708724,0.026607496074670483
2360,0.021819960571684716,0.02617529198075255,0.02584029655528052,0.023324433056574383,0.035435909778530054,0.026519178388564445
3008,0.027871586991957322,0.021610605766641366,0.032520578407907556,0.021708297821858496,0.027551919576903276,0.026252597713053605
306,0.020312326835998755,0.03049487241039776,0.026495474927012333,0.027781229280505575,0.02499439892937179,0.026015660476657244
1233,0.03024135475102098,0.028135615990816057,0.03261952962382128,0.01670834083077585,0.02185315825926294,0.02591159989113942
605,0.02678278225819752,0.02795781328576428,0.022070903057742026,0.027775512929654005,0.024714930569691727,0.025860388420209914
2000,0.02402054045289775,0.028083939345728733,0.02168629023357098,0.027071186736351435,0.025054923461706055,0.025183376046050986
805,0.026424506409849283,0.02921578611039032,0.0286867898539181,0.018802589069156526,0.02277782724018684,0.025181499736700214
753,0.02043243383005199,0.03751235419179415,0.02063102682733306,0.021969306615313516,0.0251327612381971,0.02513557654053796
885,0.02622946780644248,0.027567987512836994,0.020803228858348854,0.02458576176304541,0.023618722605544637,0.024561033709243677
520,0.012448203287713837,0.017700387042141563,0.024511060087290072,0.033188118329457665,0.03453455348584864,0.024476464446490355
619,0.021243467311216128,0.02124588211200735,0.023446699980866886,0.02891822127587574,0.027463229603349817,0.024463500056663184
777,0.028916979794760826,0.019758963132069148,0.02792603469915467,0.018628624587943024,0.0243346653729329,0.023913053517372114
