feature,score0,score1,score2,score3,score4,score_mean
10,11.995442997399083,12.09122604508732,12.264029244901057,11.903410865191496,11.296563642923246,11.91013455910044
34,7.858310469381801,8.8455398802008,8.48726482571697,10.01902701716757,7.66578576724443,8.575185591942315
14,5.651830125146034,5.3258424224236025,5.574005883496496,6.116977016443948,5.21446331218269,5.576623751938554
15,5.1645435614398005,5.2180269958218055,5.109446536958776,5.331933845261039,4.95065495067353,5.154921178030991
3158,5.469880375858831,5.682260257960992,5.045258164076129,4.5385286984566235,4.628002504272799,5.072786000125075
3157,4.387198426779017,4.282115520522455,4.77117568265255,5.0742934008033505,5.56379929629175,4.815716465409824
3161,4.584802845538097,4.827382241741323,4.566769574128054,4.543838963221809,4.893410683342615,4.6832408615943795
435,3.944586051281159,3.8881600184392866,4.338491041652954,3.588081654241354,3.5186050316791397,3.855584759458779
729,4.161451225365064,3.6876070638703706,3.115148356942531,3.1508291586334654,4.962023859166668,3.8154119327956204
3175,4.070931067755599,3.565812030165595,3.853448577715337,3.715022288701492,3.5144824331320867,3.743939279494022
28,2.3246812777842156,2.65609471449162,2.2892499330192906,2.2577148934565265,2.6394807092746473,2.43344430560526
3174,2.3022467278204153,2.1549270738051427,2.3394024017324933,2.4313972444981475,2.43458714751486,2.3325121190742117
3160,2.227925267182281,2.1946728062165426,2.2076215974900837,2.0647173438584634,2.230592196089779,2.18510584216743
457,2.1550303987686195,1.5835059490426449,2.2527772182700017,2.4342479687084713,1.859993835533517,2.0571110740646508
3159,2.2272871753781556,1.8513084434697564,1.7904414602452718,1.8343684967191172,1.7266075397665945,1.886002623115779
753,1.5301294300774777,1.4128227104000688,1.959147480536829,1.7075542950297784,2.037621684369112,1.7294551200826533
928,1.342387126392172,1.6347179603732933,1.3037599493886949,1.3488028885913674,1.68111172868196,1.4621559306854974
8,1.510624886892748,1.3222858342936201,1.1551314529344339,1.526971860394663,1.330328140102551,1.3690684349236033
2777,1.0801014086043934,1.0885904060712213,2.005220941167112,1.1750979869491498,1.420274324554943,1.353857013469364
3155,0.9646569781052456,1.3748409442539005,1.2885556959674012,1.2942212261934656,1.3216785243398859,1.2487906737719796
23,0.7640539637627738,0.8896020809381868,0.7971073128585261,0.8464219139012491,0.779250054409951,0.8152870651741374
869,0.9940794655925184,0.7877343393069149,1.2530873904209707,0.28911813982876855,0.7096062525751007,0.8067251175448545
25,0.5062411726404396,0.6323155036024263,0.4884899659652055,1.1001203771034556,1.2957279096995562,0.8045789858022167
2483,0.5107744340082919,0.8344609547169233,0.870883601672404,0.7180462560282438,0.9521434732668402,0.7772617439385406
2801,0.8737581037892123,0.9669730910464572,0.893657342395166,0.23036379766681334,0.773279038952903,0.7476062747701103
1459,0.9766920481479714,0.6118992787652504,0.37002464590806233,0.786472710779286,0.6139285938047164,0.6718034554810574
3156,0.6667061656528567,0.7118423625635337,0.6223019626093168,0.5423981762036062,0.6732465516792586,0.6432990437417144
3172,0.5571476494189704,0.585581306683619,0.6248018180916953,0.5868739497638739,0.553584172691398,0.5815977793299114
169,0.7527355798476323,0.6583198756657986,0.3775763533202656,0.5737457943192141,0.3508903020666951,0.5426535810439211
1463,0.6431416601870963,0.38347924197949973,0.5329854320321642,0.7695399506269681,0.37038840519165844,0.5399069380034774
3154,0.5017840413015375,0.5388388547924623,0.418111350484195,0.5908907630311111,0.4515742357420215,0.5002398490702655
3169,0.49601075822265145,0.6097271828899551,0.24254536335164892,0.4191121274365044,0.7011129455007817,0.4937016754803083
20,0.39298293719904265,0.48203106267772583,0.563472191162897,0.5081895624716084,0.3865276995707871,0.46664069061641217
12,0.43900504003547874,0.3264420613724071,0.5094051639804887,0.5127492291945911,0.4207176020287868,0.44166381932235044
6,0.5442596145218372,0.41565323047674296,0.46364686113359344,0.40673551929043694,0.3683899852215871,0.4397370421288396
1952,0.3002162505442467,0.2800183646606186,0.5847516521361855,0.2724731638955448,0.6401341659092286,0.4155187194291649
36,0.40044715230261185,0.439480661705458,0.3970623101910101,0.36247423332977485,0.3721603197016858,0.39432493544610814
11,0.3613458532218604,0.3729603224048591,0.3946417052738714,0.3394837894018981,0.3946252190483041,0.37261137787015863
882,0.3768756251502377,0.39056024367879016,0.3346655628486724,0.37684685042667576,0.30886675794056007,0.3575630080089872
3166,0.3545361101704012,0.33818698190147506,0.3455258208227775,0.3412243605711708,0.3073472928346894,0.3373641132601028
3167,0.3222266971312283,0.3254360910389643,0.31897773483524183,0.323178008871132,0.3707911783543274,0.3321219420461788
970,0.31083427233127087,0.30801013391454024,0.26790558711843415,0.3031682570301134,0.3046149092942951,0.29890663193773076
1014,0.28238021292668136,0.3522279708269529,0.30286907090738713,0.290197514985027,0.24924048767824727,0.2953830514648591
1099,0.2834933680358616,0.3101058440892749,0.29794120608745783,0.29556102225592795,0.28766703499477425,0.29495369509265934
2976,0.38087990699620794,0.15620462469745375,0.187355160146356,0.5243865834761429,0.15858230800202264,0.28148171666363664
29,0.2580616181363588,0.27318121930217165,0.2657566767500596,0.2904376385969458,0.3118011347979892,0.27984765751670504
3153,0.3146838631755696,0.24586829959857653,0.3205713241072648,0.23422643443539654,0.24382558130100443,0.27183510052356236
24,0.24504021231965034,0.24436416040234357,0.29016963511254507,0.2536673093090548,0.3145857891651395,0.2695654212617467
702,0.275682605854018,0.2936158110875973,0.3027671341259651,0.2990314136080826,0.16745963298810865,0.26771131953275434
1481,0.06065599348476993,0.17093504515572516,0.39178915195043246,0.32207540280267805,0.3048227256149768,0.2500556638017165
3170,0.2693073865267948,0.2502166865061213,0.23947213719322624,0.2508732857698268,0.23147160412609838,0.2482682200244135
31,0.267059428894857,0.23559619313527327,0.24645265429595495,0.25278260437484906,0.23338855150002435,0.24705588644019177
3152,0.24421723847080334,0.24229453357606687,0.2314967216972231,0.204771915134047,0.2564866429822822,0.2358534103720845
1005,0.19358913827021776,0.17772051035221045,0.2605423067684751,0.338614470711822,0.2017286456490664,0.23443901435035835
3164,0.2465581746202376,0.233819171388811,0.21434613412254855,0.22569560823602766,0.21740603906765749,0.22756502548705643
349,0.2115535662586459,0.23557046569816079,0.21652305551459025,0.18753626816694335,0.2047059769372951,0.2111778665151271
1753,0.2010298394439707,0.23244553290911463,0.20096717827847066,0.18201324534292745,0.22469986660391966,0.20823113251568062
191,0.22545092968187214,0.20096452268256063,0.1911770052181289,0.18992740666839208,0.21632777918428914,0.20476952868704856
27,0.20529355647564576,0.23552598872110078,0.20852719023355382,0.12379220739665694,0.231485328977255,0.20092485436084248
35,0.1564935063372067,0.24232472506499136,0.12961307003835415,0.22541928060814145,0.17174939741913475,0.18511999589356568
804,0.18943451570887754,0.22260820692753014,0.18343399886593958,0.14983938198950003,0.1771287170204027,0.18448896410245003
3151,0.164446964294249,0.22272793415138523,0.18036168065133787,0.16823569278264128,0.16829068278372825,0.18081259093266833
626,0.15671393529164276,0.1689063698785473,0.18458949779988496,0.18537822761544173,0.19159431978354793,0.17743647007381294
2505,0.17982187156029836,0.41363442806429507,0.023080567450227914,0.020263762982572438,0.24947146843280016,0.1772544196980388
22,0.16823315261818472,0.17089940498634898,0.15410847130081184,0.12616476605589202,0.14096290765630612,0.15207374052350875
1893,0.021402867838091876,0.4710255287195769,0.08060846345598115,0.1086558932154266,0.06325542745893623,0.14898963613760255
3176,0.1444100682557933,0.14192239715157448,0.15982761592538094,0.15943620234259492,0.13306009363199367,0.14773127546146747
3162,0.14782142664049513,0.14600385384624165,0.14040861504499116,0.13690473326035574,0.14424148936424336,0.14307602363126543
1777,0.27302123860569655,0.2847796259927974,0.06578359584473492,0.05048034801659345,0.03386041082751556,0.14158504385746756
3168,0.12255976808260534,0.1341498490723372,0.13944974530734233,0.1355187363765169,0.14243182526491086,0.13482198482074254
18,0.13576578535689418,0.16213302552773526,0.12953222377814005,0.12301098313673015,0.12109189359533352,0.13430678227896664
1136,0.1394181175862965,0.011051319779105263,0.1474173787625192,0.14331583772759052,0.17919600886252532,0.12407973254360735
226,0.1834941218896915,0.05144161385970304,0.09606607129376146,0.15419215192411942,0.12324406184100982,0.12168760416165703
2750,0.03394286902839405,0.08850743839345271,0.09804009151328508,0.1430767815423633,0.22557226133824654,0.11782788836314832
112,0.16907066218140882,0.14513692450788743,0.0257178038129554,0.1120928140280808,0.12629853096012242,0.11566334709809098
118,0.08263779862668255,0.12959185210401908,0.10630545079943762,0.12666995171040443,0.13289677628214938,0.11562036590453861
2217,0.04588413771669134,0.0861841991908497,0.14594670110602143,0.03658638607277799,0.23531907784731065,0.1099841003867302
1828,0.0639883255050695,0.05621077685323199,0.07673956100089474,0.15964858968383233,0.09840279363664614,0.09099800933593494
1098,0.15564979284637814,0.10734048361997824,0.022818229839366155,0.10035425418011251,0.029096035857529248,0.08305175926867285
972,0.09058465889083625,0.07551143476754688,0.060447468110292536,0.06030004454371351,0.0686117712480394,0.07109107551208571
3165,0.06651318774074451,0.07516609233132618,0.07293523565108066,0.078399231545299,0.057438253258216505,0.07009040010533338
219,0.061361548355129115,0.09795161402426415,0.05625302672366196,0.07119127252268581,0.05425970616161275,0.06820343355747076
3171,0.05952599951616062,0.07480537730675796,0.07398435104240021,0.08391783938103634,0.04569579778181388,0.06758587300563379
590,0.07766838798124323,0.0721893862833838,0.05170140405674929,0.07661991160337794,0.058257004278094576,0.06728721884056976
2160,0.06981424946048048,0.05902223186995951,0.08613001046301418,0.04838287264275562,0.06964606795108272,0.06659908647745852
1083,0.027024565626959072,0.10182128061991838,0.043498626997576444,0.06830623566674403,0.08487241130611002,0.0651046240434616
735,0.0639791157281317,0.07850248509803806,0.07153689553293104,0.044958250793407525,0.06550875438342806,0.06489710030718729
684,0.07403092076009679,0.06267260903084912,0.059632758955547926,0.059092889065221046,0.0662796585320312,0.06434176726874921
16,0.05521604494417834,0.08414855506668535,0.07706330485764129,0.0575958118149138,0.041119121130176406,0.06302856756271905
207,0.033290879134858654,0.09142347290146685,0.05619076084937181,0.05029622578167531,0.07360881059597044,0.06096202985266861
3163,0.05388417923109183,0.06703015191105854,0.05513795493332743,0.06721607170595358,0.06128935486948209,0.060911542530182695
773,0.07756915105297682,0.06000371975742337,0.055296328510012815,0.05284822306559937,0.05440320760257043,0.060024125997716574
3173,0.05232470216671119,0.05365053735596044,0.06668452738001339,0.04797427115890387,0.06484815001274104,0.05709643761486599
339,0.049883339486076664,0.07028986608315882,0.04556444073529166,0.06138655090087841,0.05520487936612939,0.056465815314306986
3146,0.040926520420758984,0.029640615798356924,0.0543352547035678,0.042788937587907014,0.10925416814606793,0.05538909933133172
2783,0.11307815756365769,0.031797022211446674,0.02498220186418545,0.057634479111727754,0.036259826103413204,0.052750337370886156
748,0.04510300276889188,0.04795456023418612,0.063842363860667,0.03767061836090218,0.050342033650079256,0.048982515774945286
393,0.05143490531805345,0.043692173561182386,0.044409805595190234,0.05829904420147972,0.04473484805293322,0.04851415534576779
3062,0.0497037990100127,0.03940763214185077,0.0883513132594775,0.021801983263160383,0.04321717382177292,0.048496380299254856
439,0.024130824135510414,0.01888669273802687,0.025032343379870408,0.02205969798484428,0.15083954281121528,0.04818982020989345
200,0.044007895379010974,0.05066045989424275,0.050542746745321665,0.04747526708975435,0.04534517904725586,0.04760630963111712
3053,0.11515008901014111,0.009708398456919497,0.03708561525112615,0.011751605782163091,0.04199527098525523,0.04313819589712102
2852,0.028410470846937586,0.038586839843124006,0.053595269797747765,0.06738536895098542,0.024519537291865557,0.042499497346132065
2107,0.03858631592852339,0.01488690334798347,0.08312252211190951,0.05140950556239697,0.01177536635098247,0.03995612266035916
994,0.03734311927398156,0.04690955190877766,0.033771664643022795,0.04641733461683419,0.0317589559586459,0.03924012528025242
33,0.03387840527422649,0.02825801482869373,0.05365525616168087,0.052971362471363796,0.02717653362484351,0.039187914472161675
746,0.04776874575731487,0.036745755092443454,0.03971708204008965,0.04307733792788298,0.025231454991674614,0.038508075161881115
2038,0.05160240861509162,0.03157579586141746,0.010568124884151391,0.054123440053603665,0.04241884685154343,0.038057723253161514
1996,0.030221286005699902,0.04178215238194593,0.048832003789661974,0.02275238466626777,0.03708695259292657,0.03613495588730043
144,0.02870176310350515,0.03280133847941091,0.030583193353825876,0.03895950306522566,0.04260213820990846,0.034729587242375216
3020,0.04130124098976787,0.03703513985452163,0.041087688900248706,0.03359725966661032,0.0185255576124375,0.0343093774047172
2029,0.01031388322317929,0.01726858150100705,0.03384246760761152,0.010725297416958556,0.09861464514618216,0.03415297497898771
794,0.04059461820923428,0.03279579491987978,0.02709336223895446,0.030767174370198318,0.03719182816060511,0.03368855557977439
9,0.04948565795170832,0.014000381861484598,0.030647564013641295,0.02038513241580925,0.04997681834384637,0.03289911091729797
115,0.03560188315812924,0.03035306879725982,0.03160408727949579,0.02888005128305384,0.037640889367208996,0.03281599597702954
1250,0.0473639076210819,0.0843264676579885,0.0014468475042828523,0.0012577746468578608,0.023460794662474162,0.031571158418537054
1096,0.03244941464553171,0.03378478494551982,0.02535012516612486,0.03315029697971429,0.030524116641775373,0.03105174767573321
830,0.025022909101190552,0.025958314221137792,0.030578712056498553,0.035278449587870256,0.03702831342840771,0.03077333967902097
373,0.029290713143653613,0.03068954266119678,0.023243323000963406,0.0324681713761273,0.034811226857625395,0.0301005954079133
2821,0.016084118150875893,0.03708793249322059,0.031575530704215794,0.04132722422785754,0.024366811273610095,0.030088323369955983
